# Output table from Spectronaut filtered for the comparison of Old (18m) vs. Young (y) mouse crypts. Related to Figure 2 and S2.,,,,,,,,,,
,,,,,,,,,,
Comparison (group1/group2),Group,Genes,ProteinDescriptions,ProteinNames,# Unique Peptides,AVG Log Ratio,Absolute AVG Log Ratio,% Change,Ratio,Qvalue
18m / y,P52624,Upp1,Uridine phosphorylase 1,UPP1_MOUSE,9,0.062548228,0.062548228,4.430869186,1.044308692,0.379795228
18m / y,Q9Z0F4,Cib1,Calcium and integrin-binding protein 1,CIB1_MOUSE,7,0.151692942,0.151692942,11.08722693,1.110872269,0.379795228
18m / y,Q5SWU9,Acaca,Acetyl-CoA carboxylase 1,ACACA_MOUSE,20,0.077270716,0.077270716,5.502026918,1.055020269,0.379888198
18m / y,P30415,Nktr,NK-tumor recognition protein,NKTR_MOUSE,3,-0.222018644,0.222018644,-14.26350433,0.857364957,0.379907008
18m / y,Q9QY30,Abcb11,Bile salt export pump,ABCBB_MOUSE,1,-0.349829674,0.349829674,-21.53232677,0.784676732,0.380086973
18m / y,P56371,Rab4a,Ras-related protein Rab-4A,RAB4A_MOUSE,7,0.115150638,0.115150638,8.308812946,1.083088129,0.380207916
18m / y,Q8BH64,Ehd2,EH domain-containing protein 2,EHD2_MOUSE,8,0.167764962,0.167764962,12.33168817,1.123316882,0.380207916
18m / y,P13405,Rb1,Retinoblastoma-associated protein,RB_MOUSE,4,-0.350931913,0.350931913,-21.59225426,0.784077457,0.38058675
18m / y,Q9CXY1,Tmem175,Endosomal/lysomomal potassium channel TMEM175,TM175_MOUSE,2,0.443257838,0.443257838,35.96712207,1.359671221,0.381114241
18m / y,P62073,Timm10,Mitochondrial import inner membrane translocase subunit Tim10,TIM10_MOUSE,8,-0.150804669,0.150804669,-9.925207312,0.900747927,0.381441192
18m / y,Q8BYZ7,Elmo3,Engulfment and cell motility protein 3,ELMO3_MOUSE,10,0.034770798,0.034770798,2.439406384,1.024394064,0.381441192
18m / y,P62046,Lrch1,Leucine-rich repeat and calponin homology domain-containing protein 1,LRCH1_MOUSE,4,0.099130191,0.099130191,7.112747894,1.071127479,0.381461901
18m / y,Q70FJ1,Akap9,A-kinase anchor protein 9,AKAP9_MOUSE,33,0.059905421,0.059905421,4.239742197,1.042397422,0.381734237
18m / y,Q3V1L4,Nt5c2,Cytosolic purine 5'-nucleotidase,5NTC_MOUSE,4,0.076250471,0.076250471,5.427444356,1.054274444,0.382015791
18m / y,Q8K0E3,Slc5a11,Sodium/myo-inositol cotransporter 2,SC5AB_MOUSE,3,-0.266986191,0.266986191,-16.8946184,0.831053816,0.382015791
18m / y,Q9CR51,Atp6v1g1,V-type proton ATPase subunit G 1,VATG1_MOUSE,3,-0.04723268,0.04723268,-3.220907247,0.967790928,0.382015791
18m / y,Q6NXN1,Szrd1,SUZ domain-containing protein 1,SZRD1_MOUSE,4,-0.118042856,0.118042856,-7.856318625,0.921436814,0.382225423
18m / y,Q8VI84,Noc3l,Nucleolar complex protein 3 homolog,NOC3L_MOUSE,4,0.232598245,0.232598245,17.49490886,1.174949089,0.382225423
18m / y,P28656,Nap1l1,Nucleosome assembly protein 1-like 1,NP1L1_MOUSE,10,-0.074755818,0.074755818,-5.049718521,0.949502815,0.382434678
18m / y,P97287,Mcl1,Induced myeloid leukemia cell differentiation protein Mcl-1 homolog,MCL1_MOUSE,6,-0.067626283,0.067626283,-4.579330263,0.954206697,0.383125108
18m / y,Q91YT0,Ndufv1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",NDUV1_MOUSE,29,-0.019415006,0.019415006,-1.336730996,0.98663269,0.383125108
18m / y,Q99J99,Mpst,3-mercaptopyruvate sulfurtransferase,THTM_MOUSE,15,0.037440941,0.037440941,2.629176997,1.02629177,0.383125108
18m / y,Q9JIA7,Sphk2,Sphingosine kinase 2,SPHK2_MOUSE,9,-0.046761505,0.046761505,-3.189294669,0.968107053,0.383525869
18m / y,Q64331,Myo6,Unconventional myosin-VI,MYO6_MOUSE,60,0.0304674,0.0304674,2.134296397,1.021342964,0.383564196
18m / y,P63168,Dynll1,"Dynein light chain 1, cytoplasmic",DYL1_MOUSE,5,0.074393548,0.074393548,5.291833769,1.052918338,0.383740075
18m / y,P55292,Dsc2,Desmocollin-2,DSC2_MOUSE,33,-0.028452648,0.028452648,-1.952866871,0.980471331,0.383759317
18m / y,Q8BHK9,Ercc6l,DNA excision repair protein ERCC-6-like,ERC6L_MOUSE,5,-0.111830421,0.111830421,-7.458680219,0.925413198,0.384024798
18m / y,Q60770,Stxbp3,Syntaxin-binding protein 3,STXB3_MOUSE,23,-0.034708362,0.034708362,-2.37709164,0.976229084,0.384043172
18m / y,Q9D7J9,Echdc3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",ECHD3_MOUSE,2,0.706115425,0.706115425,63.14055041,1.631405504,0.384111071
18m / y,Q6DVA0,Lemd2,LEM domain-containing protein 2,LEMD2_MOUSE,8,-0.055189945,0.055189945,-3.753228346,0.962467717,0.384511007
18m / y,Q922V4,Plrg1,Pleiotropic regulator 1,PLRG1_MOUSE,19,0.047601953,0.047601953,3.354553647,1.033545536,0.384511007
18m / y,Q9DBS1,Tmem43,Transmembrane protein 43,TMM43_MOUSE,11,0.052627604,0.052627604,3.715218718,1.037152187,0.384647888
18m / y,P58021,Tm9sf2,Transmembrane 9 superfamily member 2,TM9S2_MOUSE,21,0.053806905,0.053806905,3.800033169,1.038000332,0.384663946
18m / y,Q62084,Ppp1r14b,Protein phosphatase 1 regulatory subunit 14B,PP14B_MOUSE,4,-0.089320198,0.089320198,-6.003444049,0.93996556,0.384719806
18m / y,P16332,Mut,"Methylmalonyl-CoA mutase, mitochondrial",MUTA_MOUSE,30,0.031209162,0.031209162,2.186822213,1.021868222,0.384777246
18m / y,Q9DA73,Ccdc89,Coiled-coil domain-containing protein 89,CCD89_MOUSE,2,0.318563074,0.318563074,24.7087829,1.247087829,0.384860188
18m / y,Q9EP89,Lactb,"Serine beta-lactamase-like protein LACTB, mitochondrial",LACTB_MOUSE,14,-0.080555297,0.080555297,-5.430642349,0.945693577,0.385031387
18m / y,Q7TSG2,Ctdp1,RNA polymerase II subunit A C-terminal domain phosphatase,CTDP1_MOUSE,9,-0.081995606,0.081995606,-5.525008187,0.944749918,0.385091239
18m / y,Q3TJ91,Llgl2,Lethal(2) giant larvae protein homolog 2,L2GL2_MOUSE,35,-0.027103167,0.027103167,-1.861111771,0.981388882,0.385184533
18m / y,Q8K4G5,Ablim1,Actin-binding LIM protein 1,ABLM1_MOUSE,12,0.116011657,0.116011657,8.373472327,1.083734723,0.385184533
18m / y,Q80TL7,Mon2,Protein MON2 homolog,MON2_MOUSE,8,0.057968266,0.057968266,4.09986995,1.0409987,0.385770834
18m / y,Q9D600,Gins2,DNA replication complex GINS protein PSF2,PSF2_MOUSE,2,-0.08969409,0.08969409,-6.027801277,0.939721987,0.386086406
18m / y,Q9DCJ7,Aurkaip1,Aurora kinase A-interacting protein,AKIP_MOUSE,1,-0.138252601,0.138252601,-9.13809873,0.908619013,0.386086406
18m / y,P53702,Hccs,Cytochrome c-type heme lyase,CCHL_MOUSE,10,-0.045740414,0.045740414,-3.120751063,0.968792489,0.386661867
18m / y,Q9Z2D0,Mtmr9,Myotubularin-related protein 9,MTMR9_MOUSE,2,0.147856578,0.147856578,10.79222012,1.107922201,0.386778004
18m / y,Q9R0A0,Pex14,Peroxisomal membrane protein PEX14,PEX14_MOUSE,11,0.053345438,0.053345438,3.766836556,1.037668366,0.387335236
18m / y,P51410,Rpl9,60S ribosomal protein L9,RL9_MOUSE,17,-0.049965262,0.049965262,-3.404041273,0.965959587,0.387569682
18m / y,Q8CEI1,Bola3,BolA-like protein 3,BOLA3_MOUSE,7,0.146388486,0.146388486,10.67953486,1.106795349,0.387569682
18m / y,Q9CRD0,Ociad1,OCIA domain-containing protein 1,OCAD1_MOUSE,15,-0.033976357,0.033976357,-2.327546482,0.976724535,0.387569682
18m / y,Q8R1S0,Coq6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",COQ6_MOUSE,14,0.067583561,0.067583561,4.795993449,1.047959934,0.387582064
18m / y,Q8K2T1,Nmral1,NmrA-like family domain-containing protein 1,NMRL1_MOUSE,7,-0.066345237,0.066345237,-4.494563565,0.955054364,0.387742181
18m / y,Q7TND5,Rpf1,Ribosome production factor 1,RPF1_MOUSE,2,0.126903683,0.126903683,9.194764282,1.091947643,0.387776465
18m / y,Q5SRX1,Tom1l2,TOM1-like protein 2,TM1L2_MOUSE,7,0.137137696,0.137137696,9.972110575,1.099721106,0.387927811
18m / y,P68404,Prkcb,Protein kinase C beta type,KPCB_MOUSE,3,-0.088946551,0.088946551,-5.97909653,0.940209035,0.38794828
18m / y,P97379,G3bp2,Ras GTPase-activating protein-binding protein 2,G3BP2_MOUSE,19,0.036476944,0.036476944,2.560623921,1.025606239,0.38794828
18m / y,Q8CFA2,Amt,"Aminomethyltransferase, mitochondrial",GCST_MOUSE,4,-0.477074355,0.477074355,-28.15669399,0.71843306,0.388148637
18m / y,Q9QZ88,Vps29,Vacuolar protein sorting-associated protein 29,VPS29_MOUSE,8,0.059908092,0.059908092,4.239935189,1.042399352,0.388148637
18m / y,Q9WV34,Mpp2,MAGUK p55 subfamily member 2,MPP2_MOUSE,1,-0.211473554,0.211473554,-13.63453476,0.863654652,0.388148637
18m / y,O35250,Exoc7,Exocyst complex component 7,EXOC7_MOUSE,10,0.096236922,0.096236922,6.898152677,1.068981527,0.388266042
18m / y,P03893,Mtnd2,NADH-ubiquinone oxidoreductase chain 2,NU2M_MOUSE,2,-0.129324555,0.129324555,-8.574060969,0.91425939,0.388266042
18m / y,P59325,Eif5,Eukaryotic translation initiation factor 5,IF5_MOUSE,24,-0.042472918,0.042472918,-2.901084832,0.970989152,0.388266042
18m / y,Q8R1Q9,Rbks,Ribokinase,RBSK_MOUSE,6,-0.172195464,0.172195464,-11.25089131,0.887491087,0.388266042
18m / y,Q9D162,Ccdc167,Coiled-coil domain-containing protein 167,CC167_MOUSE,3,0.047872983,0.047872983,3.373972021,1.03373972,0.388266042
18m / y,Q9JHK4,Rabggta,Geranylgeranyl transferase type-2 subunit alpha,PGTA_MOUSE,10,0.077213392,0.077213392,5.497834931,1.054978349,0.388266042
18m / y,O70433,Fhl2,Four and a half LIM domains protein 2,FHL2_MOUSE,9,-0.068603031,0.068603031,-4.643911118,0.953560889,0.388885498
18m / y,Q5XFZ0,NaN,UPF0711 protein C18orf21 homolog,CR021_MOUSE,3,0.144820705,0.144820705,10.55932441,1.105593244,0.388908209
18m / y,Q8K1F9,Lctl,Lactase-like protein,LCTL_MOUSE,2,-0.520805597,0.520805597,-30.30174688,0.696982531,0.388931583
18m / y,Q91WQ3,Yars,"Tyrosine--tRNA ligase, cytoplasmic",SYYC_MOUSE,28,-0.035174455,0.035174455,-2.40862571,0.975913743,0.389056251
18m / y,Q8JZK9,Hmgcs1,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",HMCS1_MOUSE,18,0.043671358,0.043671358,3.073349404,1.030733494,0.389086781
18m / y,Q8K0G8,Esrp2,Epithelial splicing regulatory protein 2,ESRP2_MOUSE,4,-0.081097014,0.081097014,-5.466145482,0.945338545,0.389086781
18m / y,Q9EQ80,Nif3l1,NIF3-like protein 1,NIF3L_MOUSE,13,0.048534486,0.048534486,3.421381851,1.034213819,0.389086781
18m / y,Q80VQ1,Lrrc1,Leucine-rich repeat-containing protein 1,LRRC1_MOUSE,14,-0.048159491,0.048159491,-3.283059777,0.967169402,0.389388993
18m / y,P51881,Slc25a5,ADP/ATP translocase 2,ADT2_MOUSE,32,0.057315174,0.057315174,4.052755775,1.040527558,0.389464024
18m / y,Q6ZWM4,Lsm8,U6 snRNA-associated Sm-like protein LSm8,LSM8_MOUSE,8,-0.091775291,0.091775291,-6.163265794,0.938367342,0.389493871
18m / y,Q61097,Ksr1,Kinase suppressor of Ras 1,KSR1_MOUSE,4,-0.120639108,0.120639108,-8.021989854,0.919780101,0.389889864
18m / y,P51150,Rab7a,Ras-related protein Rab-7a,RAB7A_MOUSE,21,-0.024254452,0.024254452,-1.667137388,0.983328626,0.389940305
18m / y,P35737,H2-DMb1,"Class II histocompatibility antigen, M beta 1 chain",DMB_MOUSE,3,0.651843965,0.651843965,57.11750934,1.571175093,0.390184599
18m / y,Q6PHZ2,Camk2d,Calcium/calmodulin-dependent protein kinase type II subunit delta,KCC2D_MOUSE,11,0.060251415,0.060251415,4.264744451,1.042647445,0.390677149
18m / y,O35683,Ndufa1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,NDUA1_MOUSE,1,-0.099145822,0.099145822,-6.64144232,0.933585577,0.390707496
18m / y,Q9D967,Mdp1,Magnesium-dependent phosphatase 1,MGDP1_MOUSE,6,-0.058798648,0.058798648,-3.993675585,0.960063244,0.390707496
18m / y,P70371,Terf1,Telomeric repeat-binding factor 1,TERF1_MOUSE,1,-0.205137253,0.205137253,-13.25438434,0.867456157,0.390732089
18m / y,Q9CQH7,Btf3l4,Transcription factor BTF3 homolog 4,BT3L4_MOUSE,8,0.050037846,0.050037846,3.529208212,1.035292082,0.390748409
18m / y,Q8BH43,Wasf2,Wiskott-Aldrich syndrome protein family member 2,WASF2_MOUSE,12,-0.052532569,0.052532569,-3.575782958,0.96424217,0.390869371
18m / y,Q8BT51,COA4,"Cytochrome c oxidase assembly factor 4 homolog, mitochondrial",COA4_MOUSE,6,0.070770822,0.070770822,5.02776902,1.05027769,0.390869371
18m / y,P58137,Acot8,Acyl-coenzyme A thioesterase 8,ACOT8_MOUSE,17,0.043707289,0.043707289,3.075916485,1.030759165,0.390914437
18m / y,Q91Z58,NaN,Uncharacterized protein C6orf132 homolog,CF132_MOUSE,4,-0.105066501,0.105066501,-7.023791548,0.929762085,0.390914437
18m / y,Q7TSQ8,Pdpr,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",PDPR_MOUSE,4,-0.084576927,0.084576927,-5.693895031,0.94306105,0.391090797
18m / y,P42128,Foxk1,Forkhead box protein K1,FOXK1_MOUSE,12,-0.121152461,0.121152461,-8.054712457,0.919452875,0.391199003
18m / y,Q60980,Klf3,Krueppel-like factor 3,KLF3_MOUSE,2,0.136410549,0.136410549,9.91669642,1.099166964,0.391331853
18m / y,Q9ES28,Arhgef7,Rho guanine nucleotide exchange factor 7,ARHG7_MOUSE,12,-0.050154377,0.050154377,-3.416702636,0.965832974,0.391331853
18m / y,Q9Z2I8,Suclg2,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCB2_MOUSE,28,-0.0342458,0.0342458,-2.34578643,0.976542136,0.391809106
18m / y,Q3TMX7,Qsox2,Sulfhydryl oxidase 2,QSOX2_MOUSE,11,0.08240132,0.08240132,5.877887873,1.058778879,0.391948387
18m / y,Q9CPW9,Metap1d,"Methionine aminopeptidase 1D, mitochondrial",MAP12_MOUSE,1,0.111251406,0.111251406,8.016477469,1.080164775,0.39214704
18m / y,Q9CZX0,Elp3,Elongator complex protein 3,ELP3_MOUSE,9,-0.056824513,0.056824513,-3.862213819,0.961377862,0.392359857
18m / y,P42567,Eps15,Epidermal growth factor receptor substrate 15,EPS15_MOUSE,23,0.040515598,0.040515598,2.848132503,1.028481325,0.392621855
18m / y,Q6P2L6,Whsc1l1,Histone-lysine N-methyltransferase NSD3,NSD3_MOUSE,6,0.126331151,0.126331151,9.151439021,1.09151439,0.392791342
18m / y,Q99P88,Nup155,Nuclear pore complex protein Nup155,NU155_MOUSE,39,-0.026456146,0.026456146,-1.817088463,0.981829115,0.392993212
18m / y,Q9JLR9,Higd1a,"HIG1 domain family member 1A, mitochondrial",HIG1A_MOUSE,2,-0.09467876,0.09467876,-6.351925252,0.936480747,0.393138998
18m / y,Q99N87,Mrps5,"28S ribosomal protein S5, mitochondrial",RT05_MOUSE,16,0.031894181,0.031894181,2.235354007,1.02235354,0.393667186
18m / y,Q5XJY4,Parl,"Presenilins-associated rhomboid-like protein, mitochondrial",PARL_MOUSE,3,0.095604777,0.095604777,6.851323461,1.068513235,0.393677674
18m / y,Q91W34,NaN,RUS1 family protein C16orf58 homolog,RUS1_MOUSE,6,-0.112809621,0.112809621,-7.521469452,0.924785305,0.393681444
18m / y,Q91WG2,Rabep2,Rab GTPase-binding effector protein 2,RABE2_MOUSE,3,-0.153581023,0.153581023,-10.09838257,0.899016174,0.393681444
18m / y,Q0VBM2,Fam83b,Protein FAM83B,FA83B_MOUSE,15,0.042560913,0.042560913,2.994044133,1.029940441,0.393908872
18m / y,Q8BH93,Mapk1ip1l,MAPK-interacting and spindle-stabilizing protein-like,MISSL_MOUSE,1,0.178884685,0.178884685,13.20084168,1.132008417,0.393908872
18m / y,Q91WM1,Strbp,Spermatid perinuclear RNA-binding protein,STRBP_MOUSE,17,0.042405263,0.042405263,2.982932868,1.029829329,0.393908872
18m / y,Q9CZG9,Pdzd11,PDZ domain-containing protein 11,PDZ11_MOUSE,7,0.059725512,0.059725512,4.226743943,1.042267439,0.393919198
18m / y,P52483;Q91W82,Ube2e3;Ube2e2,Ubiquitin-conjugating enzyme E2 E3;Ubiquitin-conjugating enzyme E2 E2,UB2E3_MOUSE;UB2E2_MOUSE,1,0.214009821,0.214009821,15.99075508,1.159907551,0.393975028
18m / y,Q61624,Znf148,Zinc finger protein 148,ZN148_MOUSE,6,0.072481759,0.072481759,5.152398568,1.051523986,0.393975028
18m / y,Q9Z2E2,Mbd1,Methyl-CpG-binding domain protein 1,MBD1_MOUSE,4,0.382695913,0.382695913,30.37759005,1.303775901,0.393975028
18m / y,P49769,Psen1,Presenilin-1,PSN1_MOUSE,4,-0.2336348,0.2336348,-14.95105764,0.850489424,0.394241468
18m / y,P62821,Rab1A,Ras-related protein Rab-1A,RAB1A_MOUSE,17,-0.064448163,0.064448163,-4.368895925,0.956311041,0.394254786
18m / y,Q91Z49,Fyttd1,UAP56-interacting factor,UIF_MOUSE,2,-0.168428302,0.168428302,-11.01884698,0.88981153,0.394254786
18m / y,Q9JJF3,No66,Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66,NO66_MOUSE,10,-0.059127126,0.059127126,-4.015532127,0.959844679,0.394254786
18m / y,Q61194,Pik3c2a,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha,P3C2A_MOUSE,14,0.053541642,0.053541642,3.780949594,1.037809496,0.394294661
18m / y,Q6P542,Abcf1,ATP-binding cassette sub-family F member 1,ABCF1_MOUSE,34,0.037609208,0.037609208,2.641147771,1.026411478,0.394319875
18m / y,Q9D0R4,Ddx56,Probable ATP-dependent RNA helicase DDX56,DDX56_MOUSE,14,0.062117293,0.062117293,4.399680263,1.043996803,0.39470656
18m / y,Q9Z130,Hnrnpdl,Heterogeneous nuclear ribonucleoprotein D-like,HNRDL_MOUSE,14,0.040614739,0.040614739,2.855200408,1.028552004,0.394778277
18m / y,Q5SUC9,Sco1,"Protein SCO1 homolog, mitochondrial",SCO1_MOUSE,7,-0.059089638,0.059089638,-4.013037994,0.95986962,0.395071688
18m / y,Q3UPH1,Prrc1,Protein PRRC1,PRRC1_MOUSE,7,0.15826951,0.15826951,11.59477729,1.115947773,0.395310995
18m / y,Q8R2T8,Gtf3c5,General transcription factor 3C polypeptide 5,TF3C5_MOUSE,8,0.068705842,0.068705842,4.877546585,1.048775466,0.395310995
18m / y,Q60750,Epha1,Ephrin type-A receptor 1,EPHA1_MOUSE,4,-0.180329725,0.180329725,-11.74987207,0.882501279,0.395592605
18m / y,Q925H1,Trps1,Zinc finger transcription factor Trps1,TRPS1_MOUSE,1,0.125177532,0.125177532,9.064193456,1.090641935,0.39562766
18m / y,Q61216,Mre11a,Double-strand break repair protein MRE11A,MRE11_MOUSE,4,-0.135902867,0.135902867,-8.989990307,0.910100097,0.395644682
18m / y,Q80SY4,Mib1,E3 ubiquitin-protein ligase MIB1,MIB1_MOUSE,2,-0.110257246,0.110257246,-7.357714243,0.926422858,0.395923911
18m / y,Q8K4Z3,Apoa1bp,NAD(P)H-hydrate epimerase,NNRE_MOUSE,10,0.036685646,0.036685646,2.575461533,1.025754615,0.396021532
18m / y,O55143,Atp2a2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,AT2A2_MOUSE,61,0.022849198,0.022849198,1.596394109,1.015963941,0.396042434
18m / y,P23198,Cbx3,Chromobox protein homolog 3,CBX3_MOUSE,10,0.068789355,0.068789355,4.883617827,1.048836178,0.396042434
18m / y,Q9WUV0,Orc5,Origin recognition complex subunit 5,ORC5_MOUSE,2,-0.126103237,0.126103237,-8.369692706,0.916303073,0.396088542
18m / y,P61514,Rpl37a,60S ribosomal protein L37a,RL37A_MOUSE,7,0.132752344,0.132752344,9.638336502,1.096383365,0.396166548
18m / y,Q9D1I6,Mrpl14,"39S ribosomal protein L14, mitochondrial",RM14_MOUSE,8,-0.033161547,0.033161547,-2.272367109,0.977276329,0.396211423
18m / y,P97823,Lypla1,Acyl-protein thioesterase 1,LYPA1_MOUSE,13,-0.053355392,0.053355392,-3.630761653,0.963692383,0.39634841
18m / y,Q62095,Ddx3y,ATP-dependent RNA helicase DDX3Y,DDX3Y_MOUSE,6,0.041361753,0.041361753,2.908471648,1.029084716,0.396393154
18m / y,Q9CR39,Wdr45b,WD repeat domain phosphoinositide-interacting protein 3,WIPI3_MOUSE,2,-0.179028928,0.179028928,-11.67026602,0.88329734,0.396653916
18m / y,Q64514,Tpp2,Tripeptidyl-peptidase 2,TPP2_MOUSE,45,-0.031269878,0.031269878,-2.144142106,0.978558579,0.396661323
18m / y,P97377,Cdk2,Cyclin-dependent kinase 2,CDK2_MOUSE,9,-0.046848014,0.046848014,-3.19509958,0.968049004,0.396916419
18m / y,Q3URD3,Slmap,Sarcolemmal membrane-associated protein,SLMAP_MOUSE,22,-0.04615793,0.04615793,-3.148783841,0.968512162,0.397086605
18m / y,Q8K0L2,Entpd8,Ectonucleoside triphosphate diphosphohydrolase 8,ENTP8_MOUSE,3,-0.186893851,0.186893851,-12.15048969,0.878495103,0.397169592
18m / y,Q91YD9,Wasl,Neural Wiskott-Aldrich syndrome protein,WASL_MOUSE,9,-0.06360615,0.06360615,-4.313065634,0.956869344,0.397169592
18m / y,Q62415,Ppp1r13b,Apoptosis-stimulating of p53 protein 1,ASPP1_MOUSE,3,0.304866344,0.304866344,23.5304189,1.235304189,0.39728806
18m / y,Q9CRA9,Fgfr1op2,FGFR1 oncogene partner 2 homolog,FGOP2_MOUSE,3,0.034990672,0.034990672,2.455019862,1.024550199,0.397670634
18m / y,P35922,Fmr1,Fragile X mental retardation protein 1 homolog,FMR1_MOUSE,14,-0.049092781,0.049092781,-3.34560641,0.966543936,0.397691875
18m / y,Q921I2,Klhdc4,Kelch domain-containing protein 4,KLDC4_MOUSE,8,-0.100615181,0.100615181,-6.736477918,0.932635221,0.397691875
18m / y,P97304,Polr1d,DNA-directed RNA polymerases I and III subunit RPAC2,RPAC2_MOUSE,3,-0.075791948,0.075791948,-5.117886431,0.948821136,0.397727299
18m / y,Q9D7N6,Mrpl30,"39S ribosomal protein L30, mitochondrial",RM30_MOUSE,7,0.049206298,0.049206298,3.469552699,1.034695527,0.398181344
18m / y,Q9CZR8,Tsfm,"Elongation factor Ts, mitochondrial",EFTS_MOUSE,17,0.028225433,0.028225433,1.975701605,1.019757016,0.39822473
18m / y,Q8VEJ9,Vps4a,Vacuolar protein sorting-associated protein 4A,VPS4A_MOUSE,4,0.102271847,0.102271847,7.346254018,1.07346254,0.398520331
18m / y,Q9CWE0,Mtfr1l,Mitochondrial fission regulator 1-like,MFR1L_MOUSE,7,0.065949634,0.065949634,4.677373716,1.046773737,0.39859984
18m / y,P35235,Ptpn11,Tyrosine-protein phosphatase non-receptor type 11,PTN11_MOUSE,16,-0.036196318,0.036196318,-2.477725283,0.975222747,0.398755957
18m / y,P61327,Magoh,Protein mago nashi homolog,MGN_MOUSE,12,-0.041329347,0.041329347,-2.824087602,0.971759124,0.3988628
18m / y,Q6NZQ2,Ddx31,Probable ATP-dependent RNA helicase DDX31,DDX31_MOUSE,4,0.159097373,0.159097373,11.65883226,1.116588323,0.3988628
18m / y,Q9DBH5,Lman2,Vesicular integral-membrane protein VIP36,LMAN2_MOUSE,23,0.038531631,0.038531631,2.706794919,1.027067949,0.3988628
18m / y,Q9QZH3,Ppie,Peptidyl-prolyl cis-trans isomerase E,PPIE_MOUSE,10,-0.040905539,0.040905539,-2.795536908,0.972044631,0.398953938
18m / y,Q9CQE1,Nipsnap3b,Protein NipSnap homolog 3B,NPS3B_MOUSE,15,0.046141431,0.046141431,3.249974886,1.032499749,0.399237554
18m / y,Q9D7L8,Tmigd1,Transmembrane and immunoglobulin domain-containing protein 1,TMIG1_MOUSE,4,-0.187914073,0.187914073,-12.2125918,0.877874082,0.399237554
18m / y,Q9DCX8,Iyd,Iodotyrosine deiodinase 1,IYD1_MOUSE,11,-0.317382246,0.317382246,-19.74752707,0.802524729,0.399237554
18m / y,Q8R2F2,Degs2,Sphingolipid delta(4)-desaturase/C4-monooxygenase DES2,DEGS2_MOUSE,3,-0.06695658,0.06695658,-4.535025452,0.954649745,0.399284677
18m / y,O08740,Polr2j,DNA-directed RNA polymerase II subunit RPB11,RPB11_MOUSE,5,0.046812069,0.046812069,3.297981876,1.032979819,0.399680834
18m / y,Q8VE37,Rcc1,Regulator of chromosome condensation,RCC1_MOUSE,23,0.046357736,0.046357736,3.265456458,1.032654565,0.39980438
18m / y,P07759,Serpina3k,Serine protease inhibitor A3K,SPA3K_MOUSE,6,-0.107531317,0.107531317,-7.182503947,0.928174961,0.400030072
18m / y,Q923B1,Dbr1,Lariat debranching enzyme,DBR1_MOUSE,5,-0.069403149,0.069403149,-4.696780888,0.953032191,0.400130005
18m / y,Q9CQK7,Rwdd1,RWD domain-containing protein 1,RWDD1_MOUSE,4,0.086744353,0.086744353,6.197098763,1.061970988,0.400130005
18m / y,Q99KH8,Stk24,Serine/threonine-protein kinase 24,STK24_MOUSE,19,-0.040446375,0.040446375,-2.764594866,0.972354051,0.400191933
18m / y,Q62177,Sema3b,Semaphorin-3B,SEM3B_MOUSE,1,-0.077496521,0.077496521,-5.229925383,0.947700746,0.400708373
18m / y,Q9CX97,Wdr55,WD repeat-containing protein 55,WDR55_MOUSE,2,-0.084221065,0.084221065,-5.670630165,0.943293698,0.401018011
18m / y,P33680,Guca2a,Guanylin,GUC2A_MOUSE,5,-0.053973388,0.053973388,-3.672033741,0.963279663,0.401122324
18m / y,Q61687,Atrx,Transcriptional regulator ATRX,ATRX_MOUSE,31,0.028922152,0.028922152,2.024960481,1.020249605,0.401128201
18m / y,Q9DBC3,Cmtr1,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,CMTR1_MOUSE,6,-0.163859233,0.163859233,-10.73659366,0.892634063,0.401128201
18m / y,P48725,Pcnt,Pericentrin,PCNT_MOUSE,12,0.058736239,0.058736239,4.155298921,1.041552989,0.401234546
18m / y,P61222,Abce1,ATP-binding cassette sub-family E member 1,ABCE1_MOUSE,32,-0.026212262,0.026212262,-1.800489513,0.981995105,0.401234546
18m / y,P62305,Snrpe,Small nuclear ribonucleoprotein E,RUXE_MOUSE,6,0.06934607,0.06934607,4.924098685,1.049240987,0.401234546
18m / y,Q6A068,Cdc5l,Cell division cycle 5-like protein,CDC5L_MOUSE,40,0.02555692,0.02555692,1.787254316,1.017872543,0.401234546
18m / y,Q99JT9,Adi1,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",MTND_MOUSE,5,-0.065317363,0.065317363,-4.426494713,0.955735053,0.401376076
